feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Proline	Fasting	Y	-0.279865943637519	0.0473943346784468	93	93	1.11257531082252e-07	0.000137069278293335
Glycerol.Myristate	Fasting	Y	0.94896413030074	0.167549502472692	93	64	2.7777919347743e-07	0.000171111983182097
Fructose	Fasting	Y	-1.17068333240392	0.219835515055797	93	93	1.05365514725158e-06	0.000185443305916278
Linoleic.acid	Fasting	Y	0.798887595303428	0.148060415434841	93	93	7.6892265063417e-07	0.000185443305916278
N.Acetylglycine	Fasting	Y	0.423125623491463	0.0784745282984357	93	93	9.2618460585855e-07	0.000185443305916278
Oleic.acid	Fasting	Y	0.803472793557904	0.148526416883235	93	93	7.61974606120569e-07	0.000185443305916278
Palmitic.acid	Fasting	Y	0.556322409774625	0.104469922154252	93	93	1.05263105153616e-06	0.000185443305916278
Hexanoyl.carnitine	Fasting	Y	0.590655053621839	0.112167461939051	93	93	1.50491922229971e-06	0.000217619513541367
Uridine	Fasting	Y	0.372992892060507	0.0713087337598231	93	93	1.58975293983141e-06	0.000217619513541367
Trigonelline	Fasting	Y	-1.0898928140353	0.209483620023779	93	93	1.85493038144017e-06	0.000228527422993429
X3.hydroxybutyric.acid	Fasting	Y	0.936394761748117	0.184136993590321	93	93	2.64629271851763e-06	0.000250787125324132
Norvaline	Gender	Male	0.39480486780056	0.062484915948056	93	93	2.36214501938125e-06	0.000250787125324132
Octanoyl.carnitine	Fasting	Y	0.768139403595078	0.149607626330559	93	93	2.52188259422334e-06	0.000250787125324132
Palmitoleic.acid	Fasting	Y	0.65325911348566	0.130985511789954	93	93	3.80995081203904e-06	0.0003158800592308
Valine	Gender	Male	0.357461576676848	0.0590320318030967	93	93	3.84594227959578e-06	0.0003158800592308
Docosahexaenoic.acid	Fasting	Y	0.598263559665546	0.120724424877763	93	93	4.82233269452414e-06	0.000349477287038455
Proline	Gender	Male	0.41738294041256	0.0647847655877146	93	93	4.81791295040118e-06	0.000349477287038455
