feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Glycerol.Myristate	Fasting	Y	0.893977306865811	0.163306283972902	93	67	5.69883008782308e-07	0.000140419173363961
Linoleic.acid	Fasting	Y	0.77980036417108	0.141717604726906	93	93	4.91775291496762e-07	0.000140419173363961
Oleic.acid	Fasting	Y	0.7994122557469	0.145737047702586	93	93	5.43387272964833e-07	0.000140419173363961
Proline	Fasting	Y	-0.264944482629642	0.0481257330112552	93	93	5.34271314075283e-07	0.000140419173363961
Uridine	Fasting	Y	0.394629456416508	0.0703562589714524	93	93	3.43612448325149e-07	0.000140419173363961
Palmitic.acid	Fasting	Y	0.545580800555626	0.10108665384169	93	93	7.78559564576361e-07	0.000159864230593013
Trigonelline	Fasting	Y	-1.09986582002746	0.208145068775564	93	93	1.33965806107049e-06	0.000235779818748406
N.Acetylglycine	Fasting	Y	0.402540499058983	0.0772103713484328	93	93	1.81488697038801e-06	0.000279492593439754
X3.hydroxybutyric.acid	Fasting	Y	0.909665738346868	0.178124506694883	93	93	2.4449497752472e-06	0.000334686458122728
Palmitoleic.acid	Fasting	Y	0.648406751456906	0.128309387672825	93	93	2.85433686958516e-06	0.000351654302332891
Norvaline	Gender	Male	0.396638220132595	0.0646069161788544	93	93	3.41221025579895e-06	0.000382167548649482
Fructose	Fasting	Y	-1.06123619531587	0.212465497191143	93	93	3.76785252841043e-06	0.000386832859583471
Valine	Gender	Male	0.360341177644752	0.0608978476378841	93	93	4.97193471517988e-06	0.000471186428392432
Docosahexaenoic.acid	Fasting	Y	0.564086976499588	0.115477268237779	93	93	6.25940957955614e-06	0.00055082804300094
Arachidonic.acid	Fasting	Y	0.476344247249967	0.100620673925309	93	93	1.09928956397357e-05	0.000887140654884945
Caffeine	Fasting	Y	-0.856820664513342	0.181310544398165	93	93	1.1521307206298e-05	0.000887140654884945
Beta.Alanine	Gender	Male	0.415619858129759	0.0796677220771667	93	93	1.54114143552993e-05	0.0011042714356164
Hexanoyl.carnitine	Fasting	Y	0.501120714344591	0.108086096046765	93	93	1.61338359099799e-05	0.0011042714356164
Leucine	Gender	Male	0.36481019014928	0.0670137619416886	93	93	1.79122545718396e-05	0.0011614682964477
acetyl.carnitine	Fasting	Y	0.422403615872765	0.0932369583277716	93	93	2.2325712965008e-05	0.0013752639186445
Octanoyl.carnitine	Fasting	Y	0.660791075645507	0.147401396113157	93	93	2.85738670296358e-05	0.0016763335324053
cis.11.Eicosenoic.acid	Fasting	Y	0.667792588371639	0.151480801625075	93	93	3.46250932624431e-05	0.00185470064779695
Xylose	Fasting	Y	-0.420364751386144	0.0950775985469179	93	93	3.45534010552063e-05	0.00185470064779695
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Fasting	Y	0.850785854713178	0.19424049876176	93	86	3.84271378833073e-05	0.00197259307800978
Proline	Gender	Male	0.387546654734588	0.0738414951677313	93	93	4.40375977352125e-05	0.00217017281639127
