feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Thymidine	IIRN_Flare	never_flared	2.95774959293328	0.530344375361836	214	190	1.68798754180236e-06	0.00201545712491202
Succinic.Acid	IIRN_Flare	never_flared	-1.83532038454253	0.42609373632226	214	214	0.000102300351410737	0.0610733097922102
Oleic.acid	IIRN_Flare	never_flared	1.29838813836018	0.327983328696996	214	214	0.000298071921206963	0.118632624640371
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Age	Age	-0.814362190961395	0.2252992087962	214	208	0.000946866282628642	0.120743372098839
X5.Deoxyadenosine	IIRN_Flare	never_flared	0.984932307097516	0.293225885697309	214	212	0.00167246236539774	0.120743372098839
Allothreonine	Gender	Male	-0.629565711514461	0.197820854535818	214	196	0.00168490746672044	0.120743372098839
Benzyl.Alcohol	IIRN_Flare	never_flared	2.22704623895658	0.657313245149786	214	191	0.00157209849084244	0.120743372098839
cis.10.Nonadecenoic.acid	IIRN_Flare	never_flared	0.938970725734633	0.275759823833283	214	204	0.000794482386592641	0.120743372098839
cis.11.Eicosenoic.acid	IIRN_Flare	never_flared	1.04522115120296	0.307487661996586	214	214	0.0015700060369209	0.120743372098839
Cis.4.Hydroxy.D.Proline	Gender	Male	0.80308468895026	0.235095103806455	214	214	0.00171912673842568	0.120743372098839
Dimethylarginine	Gender	Male	1.47753172320173	0.426703769214254	214	213	0.00139537840059567	0.120743372098839
Methylarginine	Gender	Male	1.01523075458111	0.293640187872308	214	178	0.00157482749123324	0.120743372098839
Methylguanidine	IIRN_Flare	never_flared	1.50817384241677	0.438731094316661	214	144	0.00121303629669453	0.120743372098839
N.Acetylmethionine	Gender	Male	-0.80041714803051	0.225653389604684	214	213	0.00111580086035135	0.120743372098839
Sarcosine	Gender	Male	-0.755711439554073	0.225162048749268	214	180	0.000939791292742405	0.120743372098839
Taurine	IIRN_Flare	never_flared	-3.46846249602843	0.98622788122742	214	211	0.00109052247722102	0.120743372098839
Thymine	Gender	Male	0.740368531170334	0.231451168562347	214	210	0.00159671849570694	0.120743372098839
Malonate	IIRN_Flare	never_flared	-0.682780198331205	0.207562222105043	214	214	0.00195914240699077	0.12311663336563
N.Acetylneuraminate	Age	Age	-0.521097012147568	0.155652713956008	214	214	0.00189099883410286	0.12311663336563
Palmitoleic.acid	IIRN_Flare	never_flared	0.798385309095734	0.248138494531077	214	214	0.00249807339852053	0.144760978194513
Pentadecanoic.acid	IIRN_Flare	never_flared	1.11627915846121	0.34550235843146	214	214	0.00254604735517988	0.144760978194513
Methylmalonate	Gender	Male	-0.281062714616346	0.0944174654606109	214	214	0.00325967937903737	0.176911689935028
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Gender	Male	1.35067613483514	0.45575939015697	214	208	0.00524239340530221	0.19021527605448
X3.Hydroxybenzyl.Alcohol	Gender	Male	-0.467857487383921	0.163868543947083	214	214	0.0069880801511762	0.19021527605448
X3.Amino.5.Hydroxybenzoate	Gender	Male	-0.668189201254098	0.232329948303455	214	214	0.00691752478345042	0.19021527605448
aminoadipate	Age	Age	-0.311677145715106	0.102934547872399	214	214	0.00453932243926647	0.19021527605448
Arachidonic.acid	Age	Age	-0.448747408411678	0.154275878919997	214	191	0.00621190065887721	0.19021527605448
Biotin	IIRN_Flare	never_flared	0.754109666912182	0.259584529484757	214	214	0.00576746576931617	0.19021527605448
Citrulline	Gender	Male	0.867180359681821	0.288278842983531	214	214	0.00485153035060914	0.19021527605448
Creatine	IIRN_Flare	never_flared	-2.00063104297082	0.664531421704277	214	214	0.00449708178864196	0.19021527605448
D.Sedoheptulose	IIRN_Flare	never_flared	-1.06527374726013	0.373832588183802	214	175	0.00669699801837171	0.19021527605448
Epinephrine	Gender	Male	-0.573886134667465	0.196931929673016	214	197	0.00620000261252177	0.19021527605448
Kynurenate	IIRN_Flare	never_flared	1.14043221232565	0.376238371493487	214	207	0.0041422416586813	0.19021527605448
Mesaconic.acid	IIRN_Flare	never_flared	-0.579201091712948	0.204381077395766	214	214	0.0069512415545665	0.19021527605448
N.Acetylalanine	Gender	Male	0.465208005535373	0.159698068068548	214	214	0.00617487622925645	0.19021527605448
N.Acetylglycine	Gender	Male	-0.428805539722369	0.148767773124254	214	214	0.00675129240480037	0.19021527605448
P.Octopamine	Gender	Male	-0.307108155785625	0.106185150752487	214	214	0.00683833908918122	0.19021527605448
Pentanoate	IIRN_Flare	never_flared	1.08117306735822	0.370633025070131	214	214	0.0057346301446419	0.19021527605448
Phosphoserine	Age	Age	-0.853139380410332	0.282013992604676	214	113	0.00474398610330701	0.19021527605448
Pipecolate	IIRN_Flare	never_flared	1.524536270047	0.515515517052154	214	214	0.00536616597407961	0.19021527605448
Stachydrine	IIRN_Flare	never_flared	1.10822790141724	0.376487453725071	214	214	0.005365028827246	0.19021527605448
Thymine	IIRN_Flare	never_flared	0.837522515154734	0.307508668891533	214	210	0.00700960816281167	0.19021527605448
Trimethyllysine	Gender	Male	1.09990945356771	0.355915418729104	214	214	0.00383292125998322	0.19021527605448
Trimethyllysine	IIRN_Flare	never_flared	-1.32903664292791	0.434086391439085	214	214	0.00392561040358617	0.19021527605448
X14.Methylhexadecanoic.acid	IIRN_Flare	never_flared	0.687984066385961	0.24433786480304	214	214	0.00759511440900309	0.198679221244938
X4.Pyridoxate	IIRN_Flare	never_flared	0.895083860991334	0.320849597103036	214	214	0.00815350237939861	0.198679221244938
Oxoglutarate	IIRN_Flare	never_flared	1.14753161906066	0.411217210169015	214	214	0.0080507377602334	0.198679221244938
Pyridoxine	Gender	Male	-0.564605104486534	0.199755149834204	214	214	0.00793653636030905	0.198679221244938
Stachyose	IIRN_Flare	never_flared	-1.80299865775927	0.645697195523211	214	141	0.007826679117965	0.198679221244938
X2.Hydroxyhexadecanoic.acid	IIRN_Flare	never_flared	0.87240368209657	0.31578765376534	214	214	0.00846741647617278	0.202201905451006
X4.Acetamidobutanoate	IIRN_Flare	never_flared	0.61826297123447	0.22602633702711	214	214	0.00907249657410404	0.208054853796177
Lithocholyltaurine	Age	Age	-0.407006230012247	0.145869489044693	214	60	0.00923526570452041	0.208054853796177
Pyridoxal	Gender	Male	-0.575452033028015	0.208124357471592	214	214	0.0090984315661158	0.208054853796177
Adenosine.Diphosphate.Ribose	Age	Age	-0.327604326480868	0.125940624281264	214	114	0.00995857452666871	0.208605929558639
Myo.Inositol	IIRN_Flare	never_flared	-0.936844347927279	0.345849946065033	214	214	0.00981098689249571	0.208605929558639
Quinolinate	IIRN_Flare	never_flared	0.722133802674101	0.266326340943957	214	214	0.00995658796586559	0.208605929558639
Xanthurenate	Gender	Male	-1.06010855510228	0.388199145105723	214	205	0.00949903780836849	0.208605929558639
Ascorbic.acid	IIRN_Flare	never_flared	1.16098031603974	0.436670404306092	214	214	0.0113614364402134	0.213195575689981
Cytosine	Gender	Male	0.985949547225864	0.370861140784774	214	195	0.0114275685461966	0.213195575689981
