feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Linoleic.acid	Fasting	Y	0.856916913473107	0.146541412190448	94	94	1.16895851684781e-07	5.44663661854616e-05
Oleic.acid	Fasting	Y	0.853971906842139	0.14752937211918	94	94	1.54057403491894e-07	5.44663661854616e-05
Palmitic.acid	Fasting	Y	0.588678051916842	0.102316419573928	94	94	1.76838851251499e-07	5.44663661854616e-05
Proline	Fasting	Y	-0.282759359950529	0.048908025571726	94	94	1.70861479755299e-07	5.44663661854616e-05
Uridine	Fasting	Y	0.399947113293706	0.0701275250338847	94	94	2.28147321466657e-07	5.62155000093843e-05
Glycerol.Myristate	Fasting	Y	0.902966465857016	0.163601039237504	94	66	4.80227236645785e-07	9.86066592579345e-05
Fructose	Fasting	Y	-1.16099278903792	0.214833923571351	94	94	7.34879799289062e-07	0.000129338844674875
N.Acetylglycine	Fasting	Y	0.416598294980809	0.0775073559247961	94	94	9.48247080602296e-07	0.000129804489255781
Palmitoleic.acid	Fasting	Y	0.691241725197149	0.129112451410636	94	94	8.62596932975012e-07	0.000129804489255781
Trigonelline	Fasting	Y	-1.09781860922128	0.205741388064203	94	94	1.07334721105272e-06	0.000132236376401696
X3.hydroxybutyric.acid	Fasting	Y	0.961280005320865	0.182679075656994	94	94	1.28755627113152e-06	0.00014420630236673
Norvaline	Gender	Male	0.413570662616232	0.0637214101649208	94	94	1.78808163225933e-06	0.000183576380911958
Docosahexaenoic.acid	Fasting	Y	0.606655847860487	0.117423984630491	94	94	2.08059916043575e-06	0.000197176781973604
Valine	Gender	Male	0.374577159809831	0.0592177145475697	94	94	2.24656118036965e-06	0.000197697383872529
X3..4.Hydroxyphenyl.Pyruvate	Fasting	Y	-0.669412844162165	0.133856553833264	94	94	3.66290805509125e-06	0.000300846848258161
Arachidonic.acid	Fasting	Y	0.502178795253423	0.100647091558182	94	94	4.05245927905415e-06	0.00031203936448717
Hexanoyl.carnitine	Fasting	Y	0.545819213842254	0.11117864003777	94	94	5.67531677500572e-06	0.000411293545106297
acetyl.carnitine	Fasting	Y	0.441278292863389	0.0939388709196092	94	94	1.16425397405492e-05	0.000769556595753788
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Fasting	Y	0.908462156089092	0.194115328523889	94	87	1.24928018791199e-05	0.000769556595753788
cis.11.Eicosenoic.acid	Fasting	Y	0.720209000559724	0.153927543600074	94	94	1.24491888519326e-05	0.000769556595753788
Octanoyl.carnitine	Fasting	Y	0.704196013536559	0.150663166674885	94	94	1.39426684633129e-05	0.000817969883181026
Propionyl.carnitine	Fasting	Y	-0.317277450482429	0.0696138686825002	94	94	2.10024100486213e-05	0.0011761349627228
Xylose	Fasting	Y	-0.429173177581556	0.0952675128467475	94	94	2.47258603440297e-05	0.00132444608451498
Caffeine	Fasting	Y	-0.798542822684052	0.17850267730522	94	94	2.88136593601577e-05	0.0013653241666044
Deoxycarnitine	Gender	Male	0.476645654323562	0.0846194949459114	94	94	2.76122437255937e-05	0.0013653241666044
Leucine	Gender	Male	0.34730320560764	0.0655867332390896	94	94	2.82252073893953e-05	0.0013653241666044
Proline	Gender	Male	0.382186517406259	0.0709727259274592	94	94	3.59175406365914e-05	0.00158037178801002
Ximeninic.Acid	Fasting	Y	0.69629139378186	0.158215263617556	94	94	3.52045618424251e-05	0.00158037178801002
Linolenic.acid	Fasting	Y	0.706312544755259	0.166131259916823	94	94	6.0483373142893e-05	0.00256950054179463
X3.Hydroxyoctanoic.acid	Gender	Male	-0.637138316033769	0.13422527857127	94	94	6.88815719741327e-05	0.00277113729153932
Isoleucine	Gender	Male	0.330765215794841	0.0671137104637761	94	94	6.97282922384083e-05	0.00277113729153932
Dimethylarginine	Fasting	Y	0.165351416405287	0.0398131113454383	94	94	8.5967754404284e-05	0.00320946283109327
Myristoleic.acid	Fasting	Y	0.458344005418683	0.110115610931133	94	94	8.4277649913125e-05	0.00320946283109327
cis.5.Dodecenoic.acid	Fasting	Y	0.791680992966336	0.192646668527725	94	91	0.000101209368108915	0.00352232391324548
Myristic.acid	Fasting	Y	0.394992510067478	0.0960053557177226	94	94	9.98939729447812e-05	0.00352232391324548
Trigonelline	Age	Age	1.04327865722863	0.218729043546419	94	94	0.000102925049413017	0.00352232391324548
Sucrose	Fasting	Y	-0.972012440900322	0.238389662584072	94	71	0.00011416881664025	0.00380151302975103
X5.Z..8.Z..11.Z..Eicosatrienoic.Acid	Fasting	Y	0.635057193307588	0.158269811455361	94	93	0.000136989426333901	0.00444134140114122
X4.Guanidinobutanoate	Fasting	Y	-0.723545773022034	0.180792397898001	94	93	0.000147759729401244	0.00459293559731801
Glycochenodeoxycholate	Fasting	Y	-1.26874291702652	0.317706638822306	94	77	0.000149121285627208	0.00459293559731801
Dopamine	Age	Age	0.0874302630087857	0.0227989499423611	94	94	0.000234166713045407	0.00703642415785224
cis.10.Nonadecenoic.acid	Fasting	Y	0.711024791702925	0.185076283578816	94	65	0.000253502444391972	0.00743607170216452
Homocysteine	Gender	Male	-0.771580876995888	0.176821029689424	94	94	0.000296486240167741	0.00849467553224783
Mannitol	Fasting	Y	-0.902403835722843	0.238051249157325	94	94	0.000309454989956006	0.00866473971876816
Propionyl.carnitine	Gender	Male	0.746648762236968	0.172923525438826	94	94	0.00031980796462006	0.00875563138693143
X9.Decenoic.acid	Fasting	Y	0.399393699050377	0.107518068205411	94	94	0.000403805276058613	0.0108149586979176
Sarcosine	Fasting	Y	-0.238859386909161	0.0644655710704583	94	94	0.000415299098495744	0.0108861380712076
Galacturonate	Age	Age	0.237040417726633	0.0586085943297543	94	94	0.000542086306553644	0.0139135485348769
aminoadipate	Gender	Male	0.556784646491686	0.1396789889965	94	94	0.000655424352494989	0.0164792408627311
Bilirubin	Fasting	Y	1.94453026578557	0.554645067084486	94	47	0.000783528720072784	0.0193061476625934
Methyl.Galactoside	Gender	Male	-1.07161535568357	0.276149959618191	94	33	0.00100876159609213	0.0243685154193235
X14.Methylhexadecanoic.acid	Fasting	Y	0.299632683565818	0.0887439105071438	94	94	0.00116696003401129	0.0276479761904213
Monoethylmalonate	Age	Age	0.189831941067668	0.0567596868076241	94	94	0.00120799108391655	0.0280800946299093
Paraxanthine	Age	Age	0.758594555696076	0.204260329392598	94	88	0.00140361741295433	0.031441030050177
Xanthine	Gender	Male	-0.774407821809114	0.213311707394195	94	75	0.00138614195932866	0.031441030050177
Acetoacetate	Fasting	Y	0.589760432571919	0.178443700594727	94	94	0.00144661475036634	0.0318255245080595
Guanidinoacetate	Gender	Male	0.426044006561805	0.11519594971023	94	94	0.00147398544503679	0.0318587731278128
Trimethyllysine	Gender	Male	0.444698048559414	0.122271119878865	94	94	0.00156103962544752	0.0331586348026094
Glycocholate	Fasting	Y	-0.869897979044588	0.267557325910619	94	43	0.00175348120997099	0.0365556850125693
Myo.Inositol	Age	Age	0.129588626348623	0.0359749407980186	94	94	0.00180998115727819	0.0365556850125693
Xylitol	Age	Age	0.269735054901656	0.0748781482437358	94	94	0.00178839955141571	0.0365556850125693
Pregnenolone.Sulfate	Age	Age	-0.441905389528411	0.124314980844646	94	38	0.00189019104838869	0.0375599253486268
Glycerol	Fasting	Y	0.272514960955097	0.0852280984248735	94	94	0.00204297081887818	0.0399514293469511
Biliverdin	Fasting	Y	0.793787154481249	0.249634835381143	94	40	0.00214770108253192	0.0413432458387395
Ornithine	Gender	Male	0.52757323530336	0.154049720376417	94	94	0.00242637790903887	0.0459891935990136
Beta.Alanine	Gender	Male	0.331216223928163	0.0975682432523707	94	94	0.00255277376016823	0.0476517768564736
Hypoxanthine	Fasting	Y	0.478953610401109	0.156515192815954	94	94	0.00292413793506572	0.0537692229253875
Betaine	Fasting	Y	-0.206361536221877	0.0673023571566292	94	94	0.00306184381898753	0.0554734056616564
Caffeine	Age	Age	0.74270340813627	0.224206239572084	94	94	0.00327693833001275	0.0579044435314702
Lysine	Fasting	Y	0.194845451170263	0.0640648720474891	94	94	0.00329002520065171	0.0579044435314702
X10.HAD	Gender	Male	-0.749374996754055	0.230642806666614	94	93	0.00356860663763864	0.0613950219980158
Indole.3.Methyl.Acetate	Gender	Male	-1.02466079100022	0.305901471186135	94	40	0.00358802076611781	0.0613950219980158
Acetaminophen	Fasting	Y	-0.847128171912783	0.282329833884908	94	76	0.00369005076778676	0.0622759252864834
Acetoacetate	IIRN_Flare	never_flared	0.678225805929986	0.204490777692476	94	94	0.0038737433908816	0.0644925926698125
X2.3.Dihydroxybenzoate	Age	Age	0.446977156437008	0.136636174815616	94	94	0.00394087980797429	0.064735518978991
Tyrosine	Gender	Male	0.297813768452733	0.0923334690413811	94	94	0.00420974741342974	0.0682422212282295
Normetanephrine	IIRN_Flare	never_flared	-0.38596407904889	0.133267996969104	94	88	0.00475307228294087	0.0760491565270539
Aniline.2.Sulfonate	IIRN_Flare	never_flared	0.549163211879887	0.190403756422672	94	92	0.00492086330470734	0.0777244050179416
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Gender	Male	-0.216456381745059	0.0688409034729633	94	94	0.00510225960557188	0.0795694156210704
Homocysteine	Fasting	Y	-0.280759032587804	0.0977102300019824	94	94	0.00532812023118016	0.0820530515601744
X2.3.Dihydroxybenzoate	Gender	Male	-0.915478147567258	0.293113192734382	94	94	0.00556044837040804	0.0825358119559362
X3.hydroxybutyric.acid	IIRN_Flare	never_flared	0.77591733748411	0.251111953522099	94	94	0.00551024834470733	0.0825358119559362
acetyl.lysine	Gender	Male	-0.266924015018721	0.0862240282026666	94	94	0.00554715321541087	0.0825358119559362
Glucosamine	Fasting	Y	-0.111578705284487	0.0393417752195512	94	94	0.00588547368482482	0.0863202807107641
Glycerol	Gender	Male	-0.441739721199424	0.144719963300357	94	94	0.0059745978152603	0.0865965236282435
Dopamine	Gender	Male	-0.137141523395457	0.0489855272531808	94	94	0.00627340379451759	0.089870156684252
Pentadecanoic.acid	Fasting	Y	0.178065619419542	0.0635578382578333	94	94	0.00645958525284639	0.0905025229888368
Serine	Fasting	Y	0.133544003977503	0.0476130986233589	94	94	0.00646446592777406	0.0905025229888368
N.Acetylglycine	IIRN_Flare	never_flared	0.416126584552069	0.137013815936719	94	94	0.00707995195599467	0.0980056270762409
Carnitine	Gender	Male	0.305468401995946	0.10082912646765	94	94	0.00719241781917383	0.0984562083691351
Lysine	Gender	Male	0.353144128001886	0.119391803793158	94	94	0.00791219818482183	0.107118990809896
Trehalose	Fasting	Y	-0.882157452485072	0.325653116294308	94	69	0.00852495662123383	0.114160288666957
X10.Hydroxydecanoic.acid	IIRN_Flare	never_flared	0.580292578800292	0.200203285295546	94	94	0.00864054752223351	0.114464027391308
Paraxanthine	Fasting	Y	-0.803434821596964	0.299312536654978	94	88	0.0089716841963164	0.117586329041083
X5.Hydroxymethyluracil	IIRN_Flare	never_flared	-0.441371324328537	0.152176327283027	94	78	0.00908772105108416	0.117853392999323
X2.Hydroxytetradecanoic.acid	Fasting	Y	0.535497015368853	0.200672895177116	94	26	0.00937699761918299	0.118556179540424
X4.Hydroxybenzoate	Age	Age	0.223367618720939	0.0781797473852923	94	94	0.00943060519071558	0.118556179540424
