feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Glycerol.Myristate	Fasting	Y	1.00694058392215	0.158792388721508	94	66	1.62266710905387e-08	9.99562939177183e-06
Linoleic.acid	Fasting	Y	0.910887401276986	0.144145377204579	94	94	1.59593178770599e-08	9.99562939177183e-06
Oleic.acid	Fasting	Y	0.906305471892629	0.14611334605538	94	94	2.7323638089466e-08	1.0069358853137e-05
Palmitic.acid	Fasting	Y	0.624741701433501	0.101594540574093	94	94	3.26927235491461e-08	1.0069358853137e-05
X3.hydroxybutyric.acid	Fasting	Y	1.04188656430566	0.180907238707554	94	94	1.72597728188675e-07	3.50107849764169e-05
Palmitoleic.acid	Fasting	Y	0.73545277325695	0.128768416123054	94	94	1.98924914638732e-07	3.50107849764169e-05
Proline	Fasting	Y	-0.283629311347379	0.049018285541825	94	94	1.66934492383034e-07	3.50107849764169e-05
Docosahexaenoic.acid	Fasting	Y	0.644794692062576	0.118615020386634	94	94	7.01239327900471e-07	9.84679171952479e-05
Uridine	Fasting	Y	0.38159472843548	0.0703992762701567	94	94	7.19327317173077e-07	9.84679171952479e-05
Fructose	Fasting	Y	-1.15265435803821	0.215931330963876	94	94	9.41205937122904e-07	0.000106410887314122
N.Acetylglycine	Fasting	Y	0.417225288502257	0.077655054434954	94	94	9.500972081618e-07	0.000106410887314122
Hexanoyl.carnitine	Fasting	Y	0.578426398239812	0.10952564947476	94	94	1.36003412713011e-06	0.000139630170385358
Norvaline	Gender	Male	0.411574220006571	0.0634634453689712	94	94	1.83789085147646e-06	0.000174175502232231
Trigonelline	Fasting	Y	-1.07258638190476	0.207757916113665	94	94	2.10270049879959e-06	0.000185037643894364
Valine	Gender	Male	0.370442097400164	0.0590568417079043	94	94	2.55884443806946e-06	0.000210166423180105
acetyl.carnitine	Fasting	Y	0.463321735599614	0.0943601213098012	94	94	5.27358806074886e-06	0.00034195055214961
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Fasting	Y	0.959140636695772	0.195032263599095	94	87	5.0423258365994e-06	0.00034195055214961
