feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Linoleic.acid	Fasting	Y	0.87083305244417	0.145696754758773	93	93	6.94616754732733e-08	3.08657051433172e-05
Oleic.acid	Fasting	Y	0.884254604259325	0.145719281388435	93	93	4.97570512558224e-08	3.08657051433172e-05
Palmitic.acid	Fasting	Y	0.603073016660448	0.101221827918415	93	93	7.81495060586703e-08	3.08657051433172e-05
Proline	Fasting	Y	-0.282466527247956	0.0481711798511767	93	93	1.25266660484242e-07	3.08657051433172e-05
Uridine	Fasting	Y	0.398601514825788	0.0680741562000643	93	93	1.22236298413328e-07	3.08657051433172e-05
X3.hydroxybutyric.acid	Fasting	Y	1.03582724412597	0.182806032971392	93	93	2.5626413936708e-07	3.94646774625304e-05
Glycerol.Myristate	Fasting	Y	0.951379624186468	0.165638543908255	93	64	1.93425635442546e-07	3.94646774625304e-05
Palmitoleic.acid	Fasting	Y	0.727216211031526	0.12792801026874	93	93	2.29330113892563e-07	3.94646774625304e-05
Fructose	Fasting	Y	-1.18166612928389	0.216728389772511	93	93	6.04257864130022e-07	8.27161876231318e-05
N.Acetylglycine	Fasting	Y	0.421346469363189	0.0770739880901654	93	93	6.75067768644125e-07	8.31683490969562e-05
Docosahexaenoic.acid	Fasting	Y	0.641406527600605	0.119321354720296	93	93	9.1746702094965e-07	0.000102756306346361
Norvaline	Gender	Male	0.421385712177113	0.0635419417016228	93	93	1.24630437229855e-06	0.000127953915555985
Trigonelline	Fasting	Y	-1.04860963701261	0.205254299828058	93	93	2.64141565175374e-06	0.000232444577354329
Valine	Gender	Male	0.373877690104315	0.0598182820490669	93	93	2.50961269422063e-06	0.000232444577354329
Hexanoyl.carnitine	Fasting	Y	0.549091158872318	0.111898513717247	93	93	5.84111560346418e-06	0.000479750294897858
Arachidonic.acid	Fasting	Y	0.482990726822854	0.100052978370611	93	93	7.72855197376413e-06	0.000595098501979838
cis.11.Eicosenoic.acid	Fasting	Y	0.727436477303979	0.151965806494998	93	93	8.30482366405214e-06	0.000601855456124249
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Fasting	Y	0.935996444978783	0.196508537429805	93	86	8.94114795949247e-06	0.00061197190478304
acetyl.carnitine	Fasting	Y	0.447538860521789	0.094728242420358	93	93	1.04751965131741e-05	0.000679233794959499
Propionyl.carnitine	Fasting	Y	-0.323485971316144	0.0685133005738636	93	93	1.16320633574561e-05	0.000716535102819297
Octanoyl.carnitine	Fasting	Y	0.702449348847798	0.151541541355638	93	93	1.6335577792797e-05	0.000958353897177423
Leucine	Gender	Male	0.353586035707461	0.0657258176175284	93	93	2.20633783544253e-05	0.00118182965794139
Sucrose	Fasting	Y	-1.06151517793541	0.233944001517165	93	70	2.20082691645811e-05	0.00118182965794139
Ximeninic.Acid	Fasting	Y	0.708435096515578	0.158184843304589	93	93	2.65706417143889e-05	0.00133871843085672
Xylose	Fasting	Y	-0.43118154819987	0.09612440312274	93	93	2.71655525742029e-05	0.00133871843085672
Dimethylarginine	Fasting	Y	0.174437925387406	0.0394769790600191	93	93	3.32412178170338e-05	0.00157512232117637
Proline	Gender	Male	0.383104420833266	0.0717437466951965	93	93	3.78411771954579e-05	0.00172667890017793
Linolenic.acid	Fasting	Y	0.713599476848893	0.164543986651223	93	93	4.46509292264432e-05	0.0019646408859635
Caffeine	Fasting	Y	-0.797833752727095	0.184581140391293	93	93	5.02308254658091e-05	0.00213394403358196
X4.Guanidinobutanoate	Fasting	Y	-0.776710419232223	0.180645363208573	93	92	5.23417701740128e-05	0.00214950202847946
X3..4.Hydroxyphenyl.Pyruvate	Fasting	Y	-0.604539776726939	0.142349055737942	93	93	6.19303634201727e-05	0.00237570871158941
cis.5.Dodecenoic.acid	Fasting	Y	0.808245490310618	0.19074946944267	93	90	6.36350547747164e-05	0.00237570871158941
Myristoleic.acid	Fasting	Y	0.468845561569608	0.110282105468942	93	93	6.14100509092484e-05	0.00237570871158941
Isoleucine	Gender	Male	0.336839143878866	0.0682396499587701	93	93	6.87880644049133e-05	0.00243187196294129
Trigonelline	Age	Age	1.01622952595859	0.205232216602299	93	93	6.90872716744685e-05	0.00243187196294129
Glycochenodeoxycholate	Fasting	Y	-1.30848814724733	0.314825243072344	93	77	8.46783246368308e-05	0.0028978804431271
Myristic.acid	Fasting	Y	0.394462422977741	0.0959487302148919	93	93	0.000101763229710947	0.00338844051361856
X5.Z..8.Z..11.Z..Eicosatrienoic.Acid	Fasting	Y	0.647855997633841	0.15886065935985	93	92	0.000110036817576466	0.00356750945405807
Mannitol	Fasting	Y	-0.99989293346371	0.245473567618911	93	93	0.000118352339323139	0.0037387200524643
X3.Hydroxyoctanoic.acid	Gender	Male	-0.620605038506111	0.138082572689389	93	93	0.000142477498913722	0.00438830696654262
Deoxycarnitine	Gender	Male	0.443486888284198	0.0932872486433511	93	93	0.000159554742455197	0.00479442543182446
cis.10.Nonadecenoic.acid	Fasting	Y	0.730366734641799	0.184349682382155	93	64	0.000167794180214018	0.0049219626196112
X9.Decenoic.acid	Fasting	Y	0.420327943096613	0.108818970892057	93	93	0.000248386100788966	0.00707904170515366
Dopamine	Age	Age	0.0878167571004847	0.023021041943815	93	93	0.000252822918041202	0.00707904170515366
Propionyl.carnitine	Gender	Male	0.754550124263909	0.173675019108499	93	93	0.000297441766765863	0.0081432945923454
Bilirubin	Fasting	Y	1.57820615044631	0.432978754321236	93	47	0.000501452478005499	0.0134302054978864
Homocysteine	Gender	Male	-0.725335725005194	0.177376759003544	93	93	0.00055301085183	0.0144959440309481
X14.Methylhexadecanoic.acid	Fasting	Y	0.318570519828544	0.0892016612086066	93	93	0.000626597227354576	0.0157544445734865
Galacturonate	Age	Age	0.239890712790577	0.0598513264463762	93	93	0.000618320327916686	0.0157544445734865
aminoadipate	Gender	Male	0.554600044183996	0.140151966646198	93	93	0.000698513430378328	0.017211370924522
Acetoacetate	Fasting	Y	0.624627965238487	0.17735433103269	93	93	0.000728020215135101	0.0175866844126754
Xanthine	Gender	Male	-0.805612280368348	0.209078959762196	93	74	0.000762689290300854	0.0180698693394356
Monoethylmalonate	Age	Age	0.193021362607754	0.055690201253569	93	93	0.000818987664284419	0.0190376000452529
Glycocholate	Fasting	Y	-0.911563811763159	0.26562213555934	93	43	0.00100858866065826	0.0230107635172402
Glycerol	Fasting	Y	0.283471890560286	0.0849289383680539	93	93	0.0013305992247414	0.0298054226342073
Paraxanthine	Age	Age	0.752192830005486	0.205527262120274	93	87	0.00159852325783824	0.0339548388561503
Sarcosine	Fasting	Y	-0.214118383681183	0.0650061830655175	93	93	0.00155469237516154	0.0339548388561503
Trimethyllysine	Gender	Male	0.446649208161497	0.123079465656932	93	93	0.00157987019088727	0.0339548388561503
Xylitol	Age	Age	0.269760053819973	0.075656733499712	93	93	0.00196672357245079	0.0410678549365996
Guanidinoacetate	Gender	Male	0.403209716949247	0.113554689930764	93	93	0.00205288920028471	0.0414616310614878
Myo.Inositol	Age	Age	0.129750504714777	0.0365328794754758	93	93	0.0020507342936061	0.0414616310614878
Methyl.Galactoside	Gender	Male	-1.03630085766833	0.292968742039905	93	34	0.00224944154342522	0.0446985803467721
Pregnenolone.Sulfate	Age	Age	-0.441374088559077	0.127459544389966	93	35	0.00236565697797791	0.0462617364582346
