feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Linoleic.acid	Fasting	Y	0.823120929311525	0.143778454899604	93	93	1.99534827895876e-07	9.15464255324204e-05
Oleic.acid	Fasting	Y	0.828446648178195	0.145449512270153	93	93	2.34361179337638e-07	9.15464255324204e-05
Palmitic.acid	Fasting	Y	0.561138162841049	0.0995301362944457	93	93	2.9722865432604e-07	9.15464255324204e-05
Proline	Fasting	Y	-0.278507753637156	0.0480888433241558	93	93	1.68262198129361e-07	9.15464255324204e-05
Glycerol.Myristate	Fasting	Y	0.896446516874711	0.161473523368006	93	66	4.30117645447762e-07	0.000105980987838329
Uridine	Fasting	Y	0.384726070538148	0.0698825728664742	93	93	5.24333549252466e-07	0.000107663155446506
X3.hydroxybutyric.acid	Fasting	Y	0.988124136927578	0.181377126117292	93	93	6.26910081238996e-07	0.000110336174298063
Fructose	Fasting	Y	-1.091847146054	0.207716633344851	93	93	1.32941875291054e-06	0.000197752189728057
N.Acetylglycine	Fasting	Y	0.386843912838297	0.0740842789797415	93	93	1.76564455114337e-06	0.000197752189728057
Norvaline	Gender	Male	0.416457779081663	0.0635996333537042	93	93	1.52594339455426e-06	0.000197752189728057
Palmitoleic.acid	Fasting	Y	0.650889176475576	0.125188966805806	93	93	1.65361874292381e-06	0.000197752189728057
Valine	Gender	Male	0.372161368656087	0.0593868175450453	93	93	2.46024350862611e-06	0.000252585000218947
acetyl.carnitine	Fasting	Y	0.458901746595018	0.0910807815858449	93	93	3.24954972510165e-06	0.000285960375808945
Docosahexaenoic.acid	Fasting	Y	0.598007129293537	0.118051984534612	93	93	3.09129440871216e-06	0.000285960375808945
Trigonelline	Fasting	Y	-1.02083560045281	0.202735108308091	93	93	3.5156594043943e-06	0.000288752825747585
Hexanoyl.carnitine	Fasting	Y	0.535089173294188	0.108915396381774	93	93	5.72419838998582e-06	0.000440763276028908
Propionyl.carnitine	Fasting	Y	-0.333927520134491	0.0701914489941268	93	93	1.01548449622122e-05	0.000735927587849733
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Fasting	Y	0.908267065791157	0.194129012007933	93	86	1.27171426011833e-05	0.000824606299192515
Octanoyl.carnitine	Fasting	Y	0.707205825375481	0.150177611398187	93	93	1.244532396625e-05	0.000824606299192515
Leucine	Gender	Male	0.356579379896867	0.0640157973214556	93	93	1.36795252527445e-05	0.000842658755569058
Arachidonic.acid	Fasting	Y	0.466603936725478	0.100785897724921	93	93	1.62168858384933e-05	0.000951390635858274
cis.11.Eicosenoic.acid	Fasting	Y	0.685461557782118	0.15115260246957	93	93	2.17206578981176e-05	0.00121635684229459
Xylose	Fasting	Y	-0.42727229902715	0.0948868977950962	93	93	2.57051467442005e-05	0.00137690177342848
Isoleucine	Gender	Male	0.344962852474516	0.066247924548354	93	93	3.53215616858099e-05	0.00175469158676195
Proline	Gender	Male	0.378151026144352	0.0703653221955742	93	93	3.56065662898123e-05	0.00175469158676195
Caffeine	Fasting	Y	-0.788701344006468	0.18297678769767	93	93	5.25484605793941e-05	0.00248998859360821
Dimethylarginine	Fasting	Y	0.162595075210963	0.0389207159027856	93	93	7.95211906791743e-05	0.00362852247839788
cis.5.Dodecenoic.acid	Fasting	Y	0.783326874717556	0.189499303430814	93	90	9.31580148792491e-05	0.00376309490309691
