feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Docosahexaenoic.acid	Fasting	Y	0.686486071400613	0.112540120971597	94	94	4.94957980535632e-08	2.55447745020694e-05
Glycerol.Myristate	Fasting	Y	0.964511236218389	0.16375014316769	94	68	1.03671974440217e-07	2.55447745020694e-05
Linoleic.acid	Fasting	Y	0.874707914216341	0.146892043687544	94	94	7.35851970583315e-08	2.55447745020694e-05
Oleic.acid	Fasting	Y	0.872891071917225	0.147798251937237	94	94	9.32454202277593e-08	2.55447745020694e-05
Uridine	Fasting	Y	0.416554614326087	0.0684330717627828	94	94	4.76024528046368e-08	2.55447745020694e-05
X3.hydroxybutyric.acid	Fasting	Y	1.03500185422283	0.179673325036992	94	94	1.70129950911528e-07	2.62000124403754e-05
Palmitic.acid	Fasting	Y	0.595363322585671	0.103316475194014	94	94	1.68777427380366e-07	2.62000124403754e-05
Proline	Fasting	Y	-0.283403199898428	0.0489835406320801	94	94	1.66646174172919e-07	2.62000124403754e-05
Arachidonic.acid	Fasting	Y	0.531450096061269	0.0962362381538863	94	94	4.78250615855773e-07	5.81083334014845e-05
N.Acetylglycine	Fasting	Y	0.423024340733793	0.0770269491565116	94	94	5.94840601802552e-07	5.81083334014845e-05
Norvaline	Gender	Male	0.431609354468472	0.0617373629398066	94	94	6.18092561670973e-07	5.81083334014845e-05
Palmitoleic.acid	Fasting	Y	0.705031548046464	0.128928581199541	94	94	5.17669812713636e-07	5.81083334014845e-05
Trigonelline	Fasting	Y	-1.11462616892836	0.203902269986199	94	94	6.37473945300062e-07	5.81083334014845e-05
Valine	Gender	Male	0.39032153147692	0.0568704124173198	94	94	6.60321970471415e-07	5.81083334014845e-05
Fructose	Fasting	Y	-1.12735724490816	0.210878223452902	94	94	9.1709480899142e-07	7.5324053645162e-05
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Fasting	Y	0.974866980136048	0.184989623114144	94	88	1.23569390229743e-06	9.51484304769022e-05
Leucine	Gender	Male	0.372263253859833	0.0596888863479506	94	94	3.27443360190975e-06	0.000237300129267813
acetyl.carnitine	Fasting	Y	0.46710424010459	0.0933801346226093	94	94	3.62973953002845e-06	0.000237836250552744
cis.11.Eicosenoic.acid	Fasting	Y	0.749172680800059	0.150019764805195	94	94	3.66792918871926e-06	0.000237836250552744
Propionyl.carnitine	Fasting	Y	-0.329647580369738	0.0672398178947065	94	94	5.78865258565389e-06	0.000356580999276279
Hexanoyl.carnitine	Fasting	Y	0.542950968245069	0.111385647486352	94	94	6.4339662969354e-06	0.000377459356086877
X9.Decenoic.acid	Fasting	Y	0.481920643839431	0.0992618004003969	94	94	6.98885831148669e-06	0.000391376065443255
Isoleucine	Gender	Male	0.361384360903607	0.0616436451609477	94	94	8.32498588541549e-06	0.000427349275451328
Octanoyl.carnitine	Fasting	Y	0.7205350391331	0.149729579348012	94	94	8.2759813881385e-06	0.000427349275451328
cis.5.Dodecenoic.acid	Fasting	Y	0.884297104982142	0.187051044679291	94	92	1.04453071192349e-05	0.000488014860093725
Linolenic.acid	Fasting	Y	0.76408224364264	0.161877792921907	94	94	1.06951308624436e-05	0.000488014860093725
Ximeninic.Acid	Fasting	Y	0.738286669710611	0.156186365669367	94	94	1.0418162538004e-05	0.000488014860093725
Xylose	Fasting	Y	-0.440699521929793	0.0951202971591019	94	94	1.56661985199115e-05	0.000689312734876104
X5.Z..8.Z..11.Z..Eicosatrienoic.Acid	Fasting	Y	0.695864000154415	0.151835630781048	94	94	1.71120753058796e-05	0.000726968164718749
X3..4.Hydroxyphenyl.Pyruvate	Fasting	Y	-0.630689701486042	0.140812156640709	94	94	2.62637226695789e-05	0.00104314008557824
X4.Guanidinobutanoate	Fasting	Y	-0.797844476525906	0.178090234993012	94	93	2.69705494896671e-05	0.00104314008557824
Dimethylarginine	Fasting	Y	0.174995658862787	0.0391669756949097	94	94	2.7094547677357e-05	0.00104314008557824
Caffeine	Fasting	Y	-0.790594948117516	0.179048320963523	94	94	3.55764302101307e-05	0.00132818672784488
Proline	Gender	Male	0.383291994829039	0.0717616491692881	94	94	4.15395858063576e-05	0.00150519910921861
Myristoleic.acid	Fasting	Y	0.467453603412659	0.111157883445152	94	94	7.14064592537523e-05	0.00251350736573208
Dopamine	Age	Age	0.0921112876129739	0.0227198850169077	94	94	0.000107517855339752	0.00358361646130946
Sucrose	Fasting	Y	-0.967595489912068	0.236464120275967	94	70	0.000107624845023093	0.00358361646130946
