feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Glycerol.Myristate	Fasting	Y	0.937535584453409	0.166550665090157	93	64	3.1264752287709e-07	8.1226873663667e-05
Linoleic.acid	Fasting	Y	0.835985246277116	0.145866282185335	93	93	1.77029092994202e-07	8.1226873663667e-05
Oleic.acid	Fasting	Y	0.815428090212967	0.146467470621651	93	93	3.72598476898356e-07	8.1226873663667e-05
Palmitic.acid	Fasting	Y	0.572939854036584	0.102984856144437	93	93	3.82797931530334e-07	8.1226873663667e-05
Proline	Fasting	Y	-0.270749414885151	0.0485205609995774	93	93	3.9558542368669e-07	8.1226873663667e-05
Uridine	Fasting	Y	0.406866380713596	0.0689667990777269	93	93	1.00414977618333e-07	8.1226873663667e-05
Fructose	Fasting	Y	-1.08750605077257	0.205835756812879	93	93	1.21368210064303e-06	0.000213608049713174
X3.hydroxybutyric.acid	Fasting	Y	0.908492842628032	0.177696274715322	93	93	2.39781623040475e-06	0.000299334019390281
Norvaline	Gender	Male	0.41644937001974	0.0659613464988409	93	93	2.42965924829774e-06	0.000299334019390281
Palmitoleic.acid	Fasting	Y	0.675491256027045	0.131335686358525	93	93	2.02494945656485e-06	0.000299334019390281
Docosahexaenoic.acid	Fasting	Y	0.603620645740033	0.118672540120316	93	93	2.8928208755883e-06	0.000323995938065889
Valine	Gender	Male	0.375798491449894	0.0614048083452466	93	93	3.25206725229851e-06	0.000333878904569313
N.Acetylglycine	Fasting	Y	0.393891686217249	0.0781555707646733	93	93	3.53910228106843e-06	0.000335398000790485
Arachidonic.acid	Fasting	Y	0.50188610585055	0.101876280254479	93	93	5.30997800344741e-06	0.000436126193349814
Trigonelline	Fasting	Y	-0.997009382813767	0.201881574212234	93	93	5.11627249989223e-06	0.000436126193349814
Hexanoyl.carnitine	Fasting	Y	0.542385752001179	0.11248807961865	93	93	8.0620162722499e-06	0.000620775252963242
Isoleucine	Gender	Male	0.370593987490633	0.0654445906507134	93	93	1.15196194348102e-05	0.000834833596687418
Leucine	Gender	Male	0.365179637751263	0.0669027739690997	93	93	1.72104358919805e-05	0.00100967890566285
Octanoyl.carnitine	Fasting	Y	0.700784140910407	0.150671025135042	93	93	1.54395031818686e-05	0.00100967890566285
Proline	Gender	Male	0.408076194368462	0.0709619723205169	93	93	1.66509401619669e-05	0.00100967890566285
Xylose	Fasting	Y	-0.439127180123956	0.0946627317533727	93	93	1.55972927490933e-05	0.00100967890566285
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Fasting	Y	0.902668222760823	0.197822151100139	93	86	1.94742789092876e-05	0.0010905596189201
acetyl.carnitine	Fasting	Y	0.416003710684351	0.092779417025814	93	93	2.66868168108997e-05	0.00136992326295952
Propionyl.carnitine	Fasting	Y	-0.309196521356404	0.0687370494647792	93	93	2.64992147887638e-05	0.00136992326295952
cis.11.Eicosenoic.acid	Fasting	Y	0.684210335277148	0.154000543880879	93	93	3.01642199390689e-05	0.00148649275859731
Ximeninic.Acid	Fasting	Y	0.669993560562156	0.157520744562624	93	93	5.99628148063387e-05	0.00284131491697728
X3..4.Hydroxyphenyl.Pyruvate	Fasting	Y	-0.598372702807164	0.141901188105596	93	93	6.91303960116651e-05	0.00315439436616191
cis.5.Dodecenoic.acid	Fasting	Y	0.809408155759959	0.194019608173632	93	90	8.12675696532077e-05	0.00357577306474114
Linolenic.acid	Fasting	Y	0.688010151150481	0.165684962215136	93	93	8.575631619342e-05	0.0036431648810446
Sucrose	Fasting	Y	-1.00284880239278	0.242071067986215	93	69	9.08938887064865e-05	0.00373270902954638
X4.Guanidinobutanoate	Fasting	Y	-0.745226325047498	0.180784176929996	93	92	9.82742273149329e-05	0.00390560800167733
Trigonelline	Age	Age	1.0304593538292	0.216194503964719	93	93	0.000105559568267878	0.0040640433783133
