feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Linoleic.acid	Fasting	Y	0.882882262496999	0.140418285095815	93	93	1.94718070056252e-08	7.99642207697677e-06
Oleic.acid	Fasting	Y	0.886893616107361	0.139819180864571	93	93	1.64077889152843e-08	7.99642207697677e-06
Palmitic.acid	Fasting	Y	0.624184527749674	0.0973745014301116	93	93	1.22634192749594e-08	7.99642207697677e-06
Glycerol.Myristate	Fasting	Y	0.96534370638504	0.160386112062459	93	65	6.4343340989962e-08	1.98177490249083e-05
Palmitoleic.acid	Fasting	Y	0.734443746117885	0.124783094125282	93	93	1.01631162711303e-07	2.4822960466222e-05
Proline	Fasting	Y	-0.284795921054449	0.0485085701479112	93	93	1.20891041231601e-07	2.4822960466222e-05
X3.hydroxybutyric.acid	Fasting	Y	1.04440791562241	0.18198948178502	93	93	1.91107166975051e-07	2.99988087825207e-05
Trigonelline	Fasting	Y	-1.15578271750419	0.200249648842065	93	93	1.94797459626758e-07	2.99988087825207e-05
Uridine	Fasting	Y	0.403112270051375	0.0709545294387003	93	93	2.56142783589763e-07	3.50631010425098e-05
Fructose	Fasting	Y	-1.18135721652294	0.211675001552177	93	93	3.6770455220395e-07	4.53012008315266e-05
acetyl.carnitine	Fasting	Y	0.495120079736669	0.0903108049687316	93	93	5.71851223384083e-07	6.40473370190173e-05
Hexanoyl.carnitine	Fasting	Y	0.580672829047099	0.108422151693575	93	93	1.04166168618317e-06	0.000106943933114806
Arachidonic.acid	Fasting	Y	0.525990295883836	0.0987326424669699	93	93	1.13200770107403e-06	0.000107279499055631
N.Acetylglycine	Fasting	Y	0.403009395803461	0.0765215154730615	93	93	1.47862751871033e-06	0.000130119221646509
Valine	Gender	Male	0.382964950879146	0.0593562750222393	93	93	1.59769904848501e-06	0.000131224348515569
Norvaline	Gender	Male	0.418981787989934	0.0645353557873363	93	93	1.74673594229771e-06	0.000134498667556923
Docosahexaenoic.acid	Fasting	Y	0.617521833228714	0.121083128850447	93	93	2.73483890861285e-06	0.000198195384435943
Octanoyl.carnitine	Fasting	Y	0.727618477989283	0.14648914002794	93	93	4.74048830889789e-06	0.0003244600886979
