feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X3.hydroxybutyric.acid	Fasting	Y	1.09080121296385	0.196863157660276	88	88	5.14777500673514e-07	7.92757351037211e-05
Glycerol.Myristate	Fasting	Y	0.972132767977559	0.171651314767372	88	60	3.32425475492608e-07	7.92757351037211e-05
Linoleic.acid	Fasting	Y	0.871307219679114	0.15117719002538	88	88	2.09937235390456e-07	7.92757351037211e-05
Oleic.acid	Fasting	Y	0.872202563500155	0.152983289686311	88	88	2.87615017785352e-07	7.92757351037211e-05
Palmitic.acid	Fasting	Y	0.594032184219147	0.106331800581928	88	88	4.56840362224119e-07	7.92757351037211e-05
Palmitoleic.acid	Fasting	Y	0.721900168344048	0.130542144291115	88	88	5.06705043567304e-07	7.92757351037211e-05
Proline	Fasting	Y	-0.298149285894752	0.0493980508012161	88	88	7.68678090211337e-08	7.92757351037211e-05
Uridine	Fasting	Y	0.395211293247059	0.0689979545142791	88	88	2.59197472240861e-07	7.92757351037211e-05
Trigonelline	Fasting	Y	-1.14584595313867	0.207096091267141	88	88	6.00192960205051e-07	8.21597474414026e-05
N.Acetylglycine	Fasting	Y	0.430910496455743	0.0791901178301457	88	88	8.76373495058356e-07	0.000107969214591189
Fructose	Fasting	Y	-1.13556633055419	0.212472938703947	88	88	1.11920162975678e-06	0.00011490470065503
Propionyl.carnitine	Fasting	Y	-0.380013653694944	0.0705276729333509	88	88	1.05561254925037e-06	0.00011490470065503
Norvaline	Gender	Male	0.399696958352536	0.0602292724444159	88	88	1.62977886634576e-06	0.000154452889487536
Valine	Gender	Male	0.356136962873097	0.0539081669538655	88	88	1.7654165976311e-06	0.000155356660591537
Docosahexaenoic.acid	Fasting	Y	0.615286810052255	0.120004092687992	88	88	2.82319815773516e-06	0.000231878675355315
Octanoyl.carnitine	Fasting	Y	0.771236274669922	0.154944052415996	88	88	5.15187839097884e-06	0.000396694636105371
Hexanoyl.carnitine	Fasting	Y	0.576729121850235	0.117521979688554	88	88	6.56128694788994e-06	0.000475500324694141
cis.11.Eicosenoic.acid	Fasting	Y	0.762681525041703	0.157923068273819	88	88	8.44226122709033e-06	0.000577825879543071
acetyl.carnitine	Fasting	Y	0.481118003444846	0.101277909588561	88	88	1.09717515953651e-05	0.000711431471867882
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Fasting	Y	0.912507377887682	0.195036488359652	88	82	1.42293906250578e-05	0.000876530462503563
X3..4.Hydroxyphenyl.Pyruvate	Fasting	Y	-0.659609544576426	0.143261974871224	88	88	1.84360610250334e-05	0.00099872616049985
Arachidonic.acid	Fasting	Y	0.469448515390829	0.101280423021542	88	88	1.77124679999114e-05	0.00099872616049985
Xylose	Fasting	Y	-0.443736172155674	0.09603828220584	88	88	1.86450500742667e-05	0.00099872616049985
Leucine	Gender	Male	0.332589192879245	0.0632897269596446	88	88	3.48748058271153e-05	0.00179024003245859
X4.Guanidinobutanoate	Fasting	Y	-0.828613823680209	0.188055272811898	88	87	3.86585234762756e-05	0.0018390092138135
