feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Oleic.acid	IIRN_Flare	never_flared	1.36822766124028	0.321436959439234	214	214	0.000120043721168226	0.0716661015374307
Thymidine	IIRN_Flare	never_flared	2.25764357834804	0.524591728601428	214	193	0.000101121030390426	0.0716661015374307
Succinic.Acid	IIRN_Flare	never_flared	-1.73789813609238	0.430736106749665	214	214	0.000241886919703104	0.0962709940418355
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Age	Age	-0.872831821482264	0.229166860096195	214	208	0.000554853457402496	0.110415838023097
N.Acetylmethionine	Gender	Male	-0.834451776723771	0.219021471900942	214	213	0.000525861198887764	0.110415838023097
Sarcosine	Gender	Male	-0.78263281831827	0.218077291386769	214	181	0.000414736467509301	0.110415838023097
cis.10.Nonadecenoic.acid	IIRN_Flare	never_flared	0.938018208131298	0.273043389605117	214	204	0.000714804521968583	0.121925228461498
Allothreonine	Gender	Male	-0.563339314315234	0.168337653977478	214	196	0.000971912995165131	0.128940457358574
Dimethylarginine	Gender	Male	1.49704652775991	0.414450611894364	214	213	0.000914771717822896	0.128940457358574
X3.Amino.5.Hydroxybenzoate	Gender	Male	-0.705246313196225	0.199971357705063	214	214	0.00117897237401908	0.136923688472999
cis.11.Eicosenoic.acid	IIRN_Flare	never_flared	1.03472955194441	0.305471495247811	214	214	0.00163694512112966	0.136923688472999
Epinephrine	Gender	Male	-0.644380758362432	0.190430663962782	214	197	0.00172014684011305	0.136923688472999
Methylarginine	Gender	Male	0.983253499176713	0.285686100717339	214	179	0.00159964518316231	0.136923688472999
Methylmalonate	Gender	Male	-0.294277122048638	0.0923753338055131	214	214	0.00166745367712335	0.136923688472999
Thymine	Gender	Male	0.715935755137825	0.220816279990108	214	211	0.00138236853064697	0.136923688472999
X3.Hydroxybenzyl.Alcohol	Gender	Male	-0.520142244448324	0.162853454576226	214	214	0.00283661333874218	0.14472833126028
aminoadipate	Age	Age	-0.313606178365624	0.0987213100165192	214	214	0.00303032519389195	0.14472833126028
Benzyl.Alcohol	IIRN_Flare	never_flared	2.07092368754434	0.655542780423885	214	192	0.00299716304736618	0.14472833126028
Cis.4.Hydroxy.D.Proline	Gender	Male	0.743003254395112	0.231844852988483	214	214	0.00302846093959341	0.14472833126028
Mesaconic.acid	IIRN_Flare	never_flared	-0.641220774859163	0.19917081460753	214	214	0.00240065154561378	0.14472833126028
Methylguanidine	IIRN_Flare	never_flared	1.40188767964843	0.440356324766674	214	144	0.00256447573874071	0.14472833126028
N.Acetylneuraminate	Age	Age	-0.502757518797028	0.155469461147	214	214	0.00259007739709373	0.14472833126028
Trimethyllysine	Gender	Male	1.12628260391643	0.346126208672978	214	214	0.00246211474127976	0.14472833126028
Trimethyllysine	IIRN_Flare	never_flared	-1.36116040440179	0.43010968197062	214	214	0.00298579131725295	0.14472833126028
Xanthurenate	Gender	Male	-1.20891312486698	0.381002930469396	214	205	0.00295977221885219	0.14472833126028
X3.Amino.4.Hydroxybenzoate	Gender	Male	-0.588843685132486	0.189357198379073	214	214	0.00353132990002913	0.148357967835769
D.Pinitol	IIRN_Flare	never_flared	-1.05089154361347	0.343958367402821	214	203	0.0036886480771976	0.148357967835769
N.Acetylglycine	Gender	Male	-0.45201291600707	0.144811863673804	214	214	0.00359570333735226	0.148357967835769
P.Octopamine	Gender	Male	-0.324173881390019	0.103641405626838	214	214	0.00366777349660368	0.148357967835769
Pentadecanoic.acid	IIRN_Flare	never_flared	1.07102502527374	0.346345711259713	214	214	0.00372758713155199	0.148357967835769
X14.Methylhexadecanoic.acid	IIRN_Flare	never_flared	0.725974788645001	0.239799850223403	214	214	0.00435111752241917	0.149611627927563
X3.Hydroxyanthranilate	Gender	Male	-1.36359116933607	0.446261914709999	214	214	0.00403471091210404	0.149611627927563
N.Acetylalanine	Gender	Male	0.469981857845431	0.155564602812881	214	214	0.00463620622556101	0.149611627927563
Phosphoserine	Age	Age	-0.853569438620629	0.27943105216286	214	114	0.00436531032794795	0.149611627927563
Pyridoxal	Gender	Male	-0.616296234698182	0.203331990646312	214	214	0.0045872154909397	0.149611627927563
Pyridoxine	Gender	Male	-0.595418172297539	0.195926659857959	214	214	0.00456922849867164	0.149611627927563
Taurine	IIRN_Flare	never_flared	-3.04267451389205	1.00728423470197	214	211	0.00440346661254367	0.149611627927563
Adenosine.Diphosphate.Ribose	Age	Age	-0.355774870888803	0.126102161543502	214	114	0.00524824776131661	0.151803126149107
Arachidonic.acid	Age	Age	-0.450068089320902	0.152511601627256	214	191	0.00554632811862107	0.151803126149107
cis.10.Nonadecenoic.acid	Gender	Male	-0.577371249042715	0.202918525831787	214	204	0.00488230490796249	0.151803126149107
Glycine	IIRN_Flare	never_flared	-0.902120733942898	0.307963881505916	214	214	0.0055630764428906	0.151803126149107
Guaiacol	Gender	Male	-0.320497987711795	0.114773086048898	214	214	0.00572122334732817	0.151803126149107
Malonate	IIRN_Flare	never_flared	-0.609757759475732	0.207941674878933	214	214	0.00537073945980784	0.151803126149107
Mesoxalate	Gender	Male	-0.747256171341836	0.252144376534932	214	143	0.0056018437294899	0.151803126149107
Salicylate	Gender	Male	-0.564038396241435	0.191737433688022	214	214	0.00556327306774867	0.151803126149107
X4.Hydroxybenzaldehyde	Gender	Male	-0.324929512015627	0.111320616124913	214	214	0.0061785833623353	0.15369226113809
Orotate	Gender	Male	0.911094629155098	0.31192218911932	214	211	0.00606082651844463	0.15369226113809
Raffinose	IIRN_Flare	never_flared	-1.15484130969259	0.395644795714133	214	213	0.00599224608550399	0.15369226113809
X5.Deoxyadenosine	IIRN_Flare	never_flared	0.84509066661934	0.298462430609656	214	212	0.00714573535202893	0.161053611459221
Ascorbic.acid	IIRN_Flare	never_flared	1.21486313635308	0.428129755764636	214	214	0.00721615225616507	0.161053611459221
Dehydroascorbate	Gender	Male	-0.565280984891389	0.197991654593754	214	198	0.00728383167403513	0.161053611459221
Fructose	IIRN_Flare	never_flared	-0.989356941330506	0.343806115757104	214	214	0.00672752622750421	0.161053611459221
N.Methylaspartate	Gender	Male	-0.871298738392845	0.302495292959801	214	197	0.00720965759182236	0.161053611459221
trans.trans.Muconic.acid	Gender	Male	-0.295906690759443	0.103099623613089	214	214	0.00698486820905814	0.161053611459221
Pipecolate	IIRN_Flare	never_flared	1.46042411766806	0.517862372212067	214	214	0.00768044287281758	0.166735432548076
X2.hydroxyglutarate	IIRN_Flare	never_flared	-0.657563615427546	0.236665332616753	214	214	0.00803622373645857	0.170589899925191
Dodecanoic.acid	Gender	Male	-0.572822231243927	0.204254006100074	214	214	0.00814373894115234	0.170589899925191
X4.Acetamidobutanoate	IIRN_Flare	never_flared	0.619912939596335	0.224206020100667	214	214	0.00843495711336209	0.171841473785326
Xanthosine	Age	Age	0.657052746322144	0.233901849748198	214	149	0.00849132910664508	0.171841473785326
Creatine	IIRN_Flare	never_flared	-1.84722523232682	0.669324399579946	214	214	0.00875818670739893	0.174287915477239
Cystine	Gender	Male	1.52047619956437	0.54947936286949	214	145	0.00894534475025602	0.175094125111569
D.Sedoheptulose	IIRN_Flare	never_flared	-1.00743099006692	0.368661928880633	214	175	0.0091097741353546	0.175436618026022
Glycolate	Gender	Male	-0.404590718773591	0.14797161157817	214	214	0.00979271504663565	0.185595266121952
X3..4.Hydroxyphenyl.Pyruvate	Gender	Male	-0.477437279464141	0.179139619538758	214	214	0.0114998354377418	0.188536294966896
X3.Methoxytyrosine	Gender	Male	-0.486812892720717	0.179827742891401	214	214	0.0102526350167006	0.188536294966896
X4.Acetamidobutanoate	Age	Age	-0.24290289621158	0.0913681726531275	214	214	0.0116848290012984	0.188536294966896
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Gender	Male	1.43587690989072	0.534864314619889	214	112	0.0106631612382422	0.188536294966896
Citrulline	Gender	Male	0.770479401956953	0.289308035471364	214	214	0.0116565935681151	0.188536294966896
Diethanolamine	Gender	Male	-0.489947016051846	0.183474625838731	214	214	0.0114442734047638	0.188536294966896
methyl.lysine	Gender	Male	1.01944704105239	0.38180702944815	214	208	0.0115832217569718	0.188536294966896
N.Acetylmethionine	IIRN_Flare	never_flared	0.725828870058349	0.273569269527686	214	213	0.0113698986245405	0.188536294966896
N.Acetylneuraminate	Gender	Male	0.822268546938858	0.307195374368776	214	214	0.0107687741508523	0.188536294966896
Quinolinate	IIRN_Flare	never_flared	0.711056476882087	0.265073417941827	214	214	0.0107415546664323	0.188536294966896
Thymine	Age	Age	0.276392815067256	0.108346269414758	214	211	0.011463237852076	0.188536294966896
X6.Carboxyhexanoate	Gender	Male	-0.581454450483919	0.221283533957174	214	214	0.012349337112514	0.190609251650742
Guanosine	Age	Age	0.304383710248748	0.114554011054624	214	214	0.0123274668290588	0.190609251650742
Melatonin	IIRN_Flare	never_flared	2.14511087870748	0.816674186904928	214	153	0.0121417470621708	0.190609251650742
Oleic.acid	Gender	Male	-0.677804057469547	0.257792831369803	214	214	0.0124518606606012	0.190609251650742
X2.Hydroxy.4..Methylthio.Butyric.Acid	Gender	Male	1.26708782259246	0.48197052326582	214	195	0.0128322707860975	0.191521641482505
Tryptophan	Gender	Male	0.711164201729427	0.272262826006658	214	214	0.0127884735581866	0.191521641482505
N.Acetylasparagine	IIRN_Flare	never_flared	-0.627612158043834	0.241830695836781	214	214	0.0130326634546288	0.19211111314601
Fructose	Gender	Male	0.722975457807917	0.278224240847758	214	214	0.0137539195543662	0.194700784327721
Kynurenate	IIRN_Flare	never_flared	0.95661261136965	0.372447201790547	214	208	0.0138606085995446	0.194700784327721
Palmitoleic.acid	IIRN_Flare	never_flared	0.657937073918989	0.254384952436992	214	214	0.0134107713492995	0.194700784327721
Pentanoate	IIRN_Flare	never_flared	0.96043202864016	0.373046428444654	214	214	0.0138511011439468	0.194700784327721
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Gender	Male	1.13656952015106	0.45425085684855	214	208	0.016845354092316	0.202502945448464
X2.Hydroxypyridine	Gender	Male	-0.464640294813411	0.182871314449953	214	214	0.0161449877195897	0.202502945448464
X3.Methoxytyramine	IIRN_Flare	never_flared	0.922353011143502	0.364516869217087	214	67	0.0146511636557453	0.202502945448464
X3.Sulfinoalanine	Gender	Male	-0.37519913053901	0.14536576832167	214	203	0.0151050768385181	0.202502945448464
X4.Pyridoxate	IIRN_Flare	never_flared	0.816936634271705	0.324027891926544	214	214	0.0160090688323083	0.202502945448464
Benzyl.Alcohol	Gender	Male	-1.32763337632333	0.530236071210636	214	192	0.0166597827674946	0.202502945448464
cis.7.10.13.16.Docosatetraenoic.acid	Age	Age	-0.783874390383229	0.313593059611975	214	107	0.0173147696778438	0.202502945448464
Decanoic.acid	Gender	Male	-0.458679915464414	0.179774484817635	214	214	0.0150936711550667	0.202502945448464
