feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Thymidine	IIRN_Flare	never_flared	2.60073423142289	0.534638740417902	211	187	1.88934427062674e-05	0.0225587705912832
Oleic.acid	IIRN_Flare	never_flared	1.25832925313017	0.313259501439124	211	211	0.000249630045470646	0.128985711444115
Succinic.Acid	IIRN_Flare	never_flared	-1.64261051960485	0.417602402481806	211	211	0.000324084702120893	0.128985711444115
N.Acetylmethionine	Gender	Male	-0.808039984619077	0.220869734146452	211	210	0.000808354032978616	0.193034943075293
Sarcosine	Gender	Male	-0.760013989308596	0.22321024452882	211	177	0.000796843389533036	0.193034943075293
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Age	Age	-0.763216341197428	0.227639554974299	211	207	0.00196726421778026	0.194215138301067
X3.Hydroxybenzyl.Alcohol	Gender	Male	-0.48971698719479	0.160265129474291	211	211	0.00410387052540081	0.194215138301067
X5.Deoxyadenosine	IIRN_Flare	never_flared	0.839002990530987	0.276426884537769	211	209	0.00410419969333281	0.194215138301067
Adenosine.Diphosphate.Ribose	Age	Age	-0.375990769644771	0.125818404233692	211	113	0.0031490432840573	0.194215138301067
Allothreonine	Gender	Male	-0.619660854876886	0.195723673852939	211	193	0.00178232031898398	0.194215138301067
Benzyl.Alcohol	IIRN_Flare	never_flared	2.09725575653863	0.626727065894694	211	188	0.00176779087243917	0.194215138301067
cis.10.Nonadecenoic.acid	IIRN_Flare	never_flared	0.87275686887046	0.263439738874343	211	201	0.00109219184154077	0.194215138301067
cis.11.Eicosenoic.acid	IIRN_Flare	never_flared	0.97462410571597	0.294941255664215	211	211	0.00205379645942444	0.194215138301067
Cis.4.Hydroxy.D.Proline	Gender	Male	0.732708765633712	0.23355434999712	211	211	0.00359158306377774	0.194215138301067
D.Sedoheptulose	IIRN_Flare	never_flared	-1.03316323358558	0.334905008738385	211	176	0.00350648814566514	0.194215138301067
Dimethylarginine	Gender	Male	1.45671158874142	0.416678389024966	211	210	0.0012671371270678	0.194215138301067
Epinephrine	Gender	Male	-0.579607221881566	0.190710529271374	211	194	0.00440987330501887	0.194215138301067
Malonate	IIRN_Flare	never_flared	-0.610435097003222	0.200628809143164	211	211	0.00394502001391497	0.194215138301067
Mesoxalate	Age	Age	-0.385448592467824	0.114375172877141	211	140	0.00230133658427931	0.194215138301067
Methylarginine	Gender	Male	0.90632876905632	0.280368591184771	211	178	0.0028585801107662	0.194215138301067
Methylguanidine	IIRN_Flare	never_flared	1.35360393465211	0.424879387456421	211	143	0.00254537744570586	0.194215138301067
Methylmalonate	Gender	Male	-0.270148787851962	0.092891612352708	211	211	0.00403750214066382	0.194215138301067
Phosphoserine	Age	Age	-0.882477976321035	0.277060510773154	211	112	0.00310392982429318	0.194215138301067
Taurine	IIRN_Flare	never_flared	-2.96882584767341	0.95035139488367	211	209	0.0033234399930663	0.194215138301067
Thymine	Gender	Male	0.657674830767323	0.229254886671223	211	207	0.00455445885463139	0.194215138301067
Trimethyllysine	Gender	Male	1.10251683195086	0.348395079449039	211	211	0.00312959850282495	0.194215138301067
Trimethyllysine	IIRN_Flare	never_flared	-1.30364178061721	0.41441342440704	211	211	0.00312041041292013	0.194215138301067
Xanthurenate	Gender	Male	-1.17594725247511	0.387299476683272	211	202	0.00427591648154043	0.194215138301067
Pentadecanoic.acid	IIRN_Flare	never_flared	0.991962438792784	0.330520962843678	211	211	0.00475030044279077	0.195581335472144
aminoadipate	Age	Age	-0.29729434645022	0.101749830953584	211	211	0.00595178580809281	0.207262002075359
cis.10.Nonadecenoic.acid	Gender	Male	-0.574742103033725	0.204197431050272	211	201	0.00536153164392644	0.207262002075359
Kynurenate	IIRN_Flare	never_flared	1.04025085224042	0.357081994369968	211	204	0.00570246426640877	0.207262002075359
Mesaconic.acid	IIRN_Flare	never_flared	-0.549262824506867	0.192698949940385	211	211	0.00660377095976245	0.207262002075359
N.Acetylalanine	Gender	Male	0.427739352594586	0.149233901435102	211	211	0.00694345065579094	0.207262002075359
N.Acetylglycine	Gender	Male	-0.407483059076873	0.139726208438482	211	211	0.00618196169886856	0.207262002075359
N.Acetylneuraminate	Age	Age	-0.444230184059894	0.153709915297134	211	211	0.00643309615274693	0.207262002075359
P.Octopamine	Gender	Male	-0.296056434919564	0.101952367909852	211	211	0.00651675359396163	0.207262002075359
Pyridoxal	Gender	Male	-0.57908009003612	0.201844576479548	211	211	0.00694157801373966	0.207262002075359
Pyridoxine	Gender	Male	-0.567990929612035	0.195774456780196	211	211	0.00650073408707722	0.207262002075359
Xanthosine	Age	Age	0.692881015647929	0.232977069611683	211	149	0.00564623542721292	0.207262002075359
X14.Methylhexadecanoic.acid	IIRN_Flare	never_flared	0.638427796914271	0.229116475150181	211	211	0.00821463669732827	0.210535341475631
X3.Amino.5.Hydroxybenzoate	Gender	Male	-0.621047030611104	0.226324688947748	211	211	0.00962564960437117	0.210535341475631
X4.Acetamidobutanoate	IIRN_Flare	never_flared	0.585283119048236	0.212992498837647	211	211	0.00878777374767622	0.210535341475631
X4.Hydroxybenzaldehyde	Gender	Male	-0.302516357528985	0.109399813997819	211	211	0.00910312708963466	0.210535341475631
Arachidonic.acid	Age	Age	-0.422934039458004	0.152948620352112	211	189	0.00892699901215938	0.210535341475631
Biotin	IIRN_Flare	never_flared	0.668961855360705	0.2479934230775	211	211	0.00993255747305829	0.210535341475631
Cystine	Gender	Male	1.5327664822327	0.552885316710516	211	143	0.00880186353535912	0.210535341475631
D.Pinitol	IIRN_Flare	never_flared	-0.904599571850101	0.338457459040714	211	200	0.0104033376441057	0.210535341475631
Mesaconic.acid	Age	Age	0.216266350296719	0.0789855308458723	211	211	0.00993028684150449	0.210535341475631
N.Methylaspartate	Gender	Male	-0.838731673171204	0.300651455855561	211	193	0.00905216668836411	0.210535341475631
Nonadecanoic.acid	Age	Age	-0.375510616063355	0.13550107744435	211	205	0.00926953265685457	0.210535341475631
Palmitoleic.acid	IIRN_Flare	never_flared	0.658892442001826	0.240814254517794	211	211	0.00918551778958669	0.210535341475631
Pentanoate	IIRN_Flare	never_flared	0.974637148436245	0.355336718252941	211	211	0.00904438647509985	0.210535341475631
Pipecolate	IIRN_Flare	never_flared	1.35550657658683	0.497017945020955	211	211	0.00968037296430546	0.210535341475631
Raffinose	IIRN_Flare	never_flared	-1.03790936173134	0.382953900925525	211	210	0.0101773394834403	0.210535341475631
Salicylate	Gender	Male	-0.522654664139993	0.193021762607118	211	211	0.0101276670326287	0.210535341475631
Sn.Glycero.3.Phosphocholine	Age	Age	-0.317088105098324	0.110971000728345	211	211	0.00743711551300558	0.210535341475631
Thymine	Age	Age	0.299438119685866	0.111084626586155	211	207	0.00761291748454213	0.210535341475631
trans.trans.Muconic.acid	Gender	Male	-0.282624473083483	0.104106206541944	211	211	0.0102695728233233	0.210535341475631
Creatine	IIRN_Flare	never_flared	-1.71876507652785	0.642009113357406	211	211	0.0107710998739241	0.212135363466494
Thymine	IIRN_Flare	never_flared	0.760559876710263	0.295766930904559	211	207	0.0108377363245026	0.212135363466494
X2.hydroxyglutarate	Age	Age	0.24909931486812	0.094761934173142	211	211	0.0128462484644767	0.219814248750214
X3.Sulfinoalanine	Age	Age	-0.188134493593169	0.0685972091953409	211	200	0.0115118567682087	0.219814248750214
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Gender	Male	1.40431836683608	0.537243060387068	211	114	0.012681959824839	0.219814248750214
Dehydroascorbate	Gender	Male	-0.517948112498345	0.197205276204142	211	195	0.0128643066995952	0.219814248750214
Dodecanoic.acid	Gender	Male	-0.512728690936259	0.196657221077717	211	211	0.0133029624592283	0.219814248750214
Hypotaurine	IIRN_Flare	never_flared	-0.609605406269705	0.234058905414188	211	211	0.0129438008505211	0.219814248750214
Mesoxalate	Gender	Male	-0.613959137402836	0.234027933687371	211	140	0.0134392296137066	0.219814248750214
methyl.lysine	Gender	Male	0.998139906556234	0.381298894371837	211	206	0.0131631361082221	0.219814248750214
NAD.	Age	Age	-0.468018781289442	0.186317404487074	211	167	0.0127817546470248	0.219814248750214
Orotate	Gender	Male	0.834521519634984	0.316400411606841	211	208	0.0124574834174952	0.219814248750214
Quinolinate	IIRN_Flare	never_flared	0.65228357332961	0.250113504425061	211	211	0.0129098962005626	0.219814248750214
Tartrate	Age	Age	-0.245628416325559	0.0927694679019485	211	211	0.0125379263075497	0.219814248750214
X3.Methoxytyrosine	Gender	Male	-0.450588285435049	0.175765603471275	211	211	0.0146093265821551	0.220599350625638
Glycine	IIRN_Flare	never_flared	-0.76383966456049	0.300186570997926	211	211	0.0148665293845467	0.220599350625638
Glycolate	Gender	Male	-0.366838186404818	0.143681783015391	211	211	0.015252181519149	0.220599350625638
Guaiacol	Gender	Male	-0.283979696324898	0.115395473791009	211	211	0.0146886978854561	0.220599350625638
Guanosine	Age	Age	0.299002191707829	0.114572900885074	211	211	0.0137951275757833	0.220599350625638
Methyl.Vanillate	Age	Age	-0.21865410083293	0.0848336663937611	211	211	0.0145751337163962	0.220599350625638
Myo.Inositol	IIRN_Flare	never_flared	-0.833434188386838	0.327256986873664	211	211	0.0147173989056757	0.220599350625638
N.Acetylmethionine	IIRN_Flare	never_flared	0.667989637774797	0.263841057799732	211	210	0.0153347957302579	0.220599350625638
N.Acetylneuraminate	Gender	Male	0.781127399262319	0.307181077516199	211	211	0.0149937335404065	0.220599350625638
Stachyose	IIRN_Flare	never_flared	-1.59341341236602	0.624403626022333	211	136	0.0144540993806371	0.220599350625638
Behenic.acid	Age	Age	-0.375769328625637	0.146702768263174	211	205	0.0159380687359857	0.222388003034599
Citrulline	Gender	Male	0.686825470087808	0.271859892691583	211	211	0.0163176326896615	0.222388003034599
Diethanolamine	Gender	Male	-0.45378569646163	0.179923985493431	211	211	0.0164119313424398	0.222388003034599
Fructose	IIRN_Flare	never_flared	-0.847435529789381	0.336614623014886	211	211	0.0164731454191675	0.222388003034599
Melatonin	IIRN_Flare	never_flared	1.91803962479016	0.767182826404489	211	150	0.0165766601926963	0.222388003034599
Phenylpyruvate	Age	Age	-0.219921946400065	0.0865398908719719	211	211	0.0162891436305676	0.222388003034599
Stachydrine	IIRN_Flare	never_flared	0.905877292373973	0.362934389166013	211	211	0.0168320280300496	0.223304905198658
N.Formyl.L.Methionine	IIRN_Flare	never_flared	1.13448758306226	0.453634287537739	211	193	0.017258736673368	0.226449797670345
X4.Pyridoxate	IIRN_Flare	never_flared	0.774140898963671	0.312267604777787	211	211	0.0176726903241057	0.226894540290131
Tryptophan	Gender	Male	0.664123971403893	0.267573116026755	211	211	0.0175553705106378	0.226894540290131
Maleate	Age	Age	-0.253100356383073	0.101607997060187	211	211	0.0178951425018112	0.227306384544283
X10.HAD	Age	Age	-0.229909812172348	0.092566954346982	211	210	0.0186146328030853	0.231044964722445
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Gender	Male	1.11910707474116	0.456258565190107	211	207	0.0189493657562015	0.231044964722445
X2.hydroxyglutarate	IIRN_Flare	never_flared	-0.543129853919448	0.228684989479701	211	211	0.0220557658475469	0.231044964722445
X3..4.Hydroxyphenyl.Pyruvate	Gender	Male	-0.416429969910983	0.1738437456832	211	211	0.0220595694961128	0.231044964722445
X3..4.Hydroxyphenyl.Pyruvate	Age	Age	-0.212325792212678	0.0864117075542457	211	211	0.0196747694161464	0.231044964722445
X3.hydroxybutyric.acid	Gender	Male	-0.530264232286517	0.213288449020252	211	211	0.0185691587257765	0.231044964722445
X3.Methyl.L.Histidine	Gender	Male	1.22278075120107	0.506511205079197	211	209	0.0210189224926812	0.231044964722445
X6.Carboxyhexanoate	Gender	Male	-0.513350776449957	0.212804001464324	211	211	0.0208013114924039	0.231044964722445
Ascorbic.acid	IIRN_Flare	never_flared	1.02479430635306	0.418566030145713	211	211	0.0190188890018673	0.231044964722445
