feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Linoleic.acid	Fasting	Y	0.840651314762017	0.148478198057806	93	93	2.53120780374588e-07	8.07769763236563e-05
Oleic.acid	Fasting	Y	0.848130786071328	0.149753590988441	93	93	2.62262910141741e-07	8.07769763236563e-05
Palmitic.acid	Fasting	Y	0.592331233229272	0.104527663958752	93	93	2.57902052595989e-07	8.07769763236563e-05
Proline	Fasting	Y	-0.268325221486422	0.0471901888803094	93	93	2.59741454891993e-07	8.07769763236563e-05
Glycerol.Myristate	Fasting	Y	0.899136700803806	0.161291618168961	93	66	3.93813553942193e-07	9.70356596913565e-05
Uridine	Fasting	Y	0.378929156413093	0.0688997119040766	93	93	5.3341322007795e-07	0.000109527514522672
X3.hydroxybutyric.acid	Fasting	Y	0.971611521067635	0.181006557941065	93	93	8.52583005563034e-07	0.000150054608979094
Fructose	Fasting	Y	-1.11197543922279	0.213758273151869	93	93	1.67032184259962e-06	0.000205783651008273
Norvaline	Gender	Male	0.396801596567853	0.0603521530898267	93	93	1.44813334135052e-06	0.000205783651008273
Palmitoleic.acid	Fasting	Y	0.684971621742063	0.131640908788822	93	93	1.59364166910016e-06	0.000205783651008273
Valine	Gender	Male	0.364886478493903	0.0590254905034781	93	93	2.93607251261883e-06	0.000328840121413309
N.Acetylglycine	Fasting	Y	0.387120109832198	0.0767120299677553	93	93	3.45600272729979e-06	0.000354816280002778
acetyl.carnitine	Fasting	Y	0.462717403839826	0.0943880771560723	93	93	5.44940777928912e-06	0.000436797639951013
Docosahexaenoic.acid	Fasting	Y	0.593239101411668	0.119929947679057	93	93	4.93401235520163e-06	0.000436797639951013
Hexanoyl.carnitine	Fasting	Y	0.544933443390544	0.110863626800443	93	93	5.67269662274042e-06	0.000436797639951013
Trigonelline	Fasting	Y	-1.01337117606032	0.205695485186483	93	93	5.3396850284752e-06	0.000436797639951013
Arachidonic.acid	Fasting	Y	0.495224383909572	0.102898783783267	93	93	8.1699212503503e-06	0.000592078998848916
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Fasting	Y	0.932870602007458	0.197279171172283	93	86	1.04786518689005e-05	0.000679457847499232
Octanoyl.carnitine	Fasting	Y	0.711553303988717	0.149424220299983	93	93	1.02413689322591e-05	0.000679457847499232
cis.11.Eicosenoic.acid	Fasting	Y	0.691324601855389	0.152982225338215	93	93	2.29757758554139e-05	0.0014153077926935
Leucine	Gender	Male	0.330256076811882	0.0625800977088071	93	93	2.72010094069634e-05	0.00159579255187518
Proline	Gender	Male	0.386761428469445	0.0716359911494178	93	93	3.32449940915215e-05	0.00186171966912521
Propionyl.carnitine	Fasting	Y	-0.287864192402829	0.0667914109868133	93	93	5.23000102209542e-05	0.00280146141705285
Xylose	Fasting	Y	-0.391545720416206	0.0914640405652841	93	93	5.75619083916919e-05	0.00295484463077352
X4.Guanidinobutanoate	Fasting	Y	-0.758768294610357	0.181565842009671	93	92	8.03389854180204e-05	0.00366583814944449
cis.5.Dodecenoic.acid	Fasting	Y	0.819286058667143	0.196224297374303	93	90	8.01559860005199e-05	0.00366583814944449
Ximeninic.Acid	Fasting	Y	0.668682939303399	0.159532061514066	93	93	7.54149575915745e-05	0.00366583814944449
Isoleucine	Gender	Male	0.327317287660744	0.0674355955954852	93	93	8.55101181811036e-05	0.00376244519996856
X3..4.Hydroxyphenyl.Pyruvate	Fasting	Y	-0.585751849749087	0.141868138633314	93	93	9.4079357014439e-05	0.0039967506152341
Trigonelline	Age	Age	1.04616189796563	0.220415825230192	93	93	0.000109024351254046	0.0044772666914995
Sucrose	Fasting	Y	-0.970482936439654	0.238088191927578	93	71	0.000114820279073769	0.0045631801231898
Linolenic.acid	Fasting	Y	0.668489467245531	0.166252354005276	93	93	0.000137653053318298	0.00529964255275446
Dopamine	Age	Age	0.0898647991754743	0.0225989829295799	93	93	0.00014311159925329	0.00534283303878951
Caffeine	Fasting	Y	-0.739058549504689	0.184258349760817	93	93	0.000149880623310988	0.00539111861679097
Deoxycarnitine	Gender	Male	0.447602126083859	0.09371633132319	93	93	0.000153156778886107	0.00539111861679097
X3.Hydroxyoctanoic.acid	Gender	Male	-0.593324472736088	0.134084223789941	93	93	0.000158808614654569	0.0054347837015119
Dimethylarginine	Fasting	Y	0.159087714727492	0.0400951467165148	93	93	0.00016538133617137	0.00550675151792239
Myristic.acid	Fasting	Y	0.391474252472786	0.0992344947486928	93	93	0.000181738836130056	0.00589216437137446
Mannitol	Fasting	Y	-0.960426312890801	0.243899446160158	93	93	0.000189234504630731	0.00597786947961693
X5.Z..8.Z..11.Z..Eicosatrienoic.Acid	Fasting	Y	0.626857783694952	0.16044711974913	93	92	0.000199746971458652	0.00615220672092647
Myristoleic.acid	Fasting	Y	0.430253864613773	0.111606341073867	93	93	0.000246028466861957	0.00739285539448613
X9.Decenoic.acid	Fasting	Y	0.416342385658937	0.109665761483576	93	93	0.000310349199596161	0.00910357652148738
Glycochenodeoxycholate	Fasting	Y	-1.19062043841295	0.317088261889859	93	77	0.000341435735476006	0.00968940324096645
Propionyl.carnitine	Gender	Male	0.705124219613746	0.164515856682912	93	93	0.000346050115748802	0.00968940324096645
